,date,home_team,away_team,team,scorer,minute,own_goal,penalty,home_score,away_score,tournament,city,country,neutral,winner,first_shooter
735,2012-10-12,England,San Marino,England,Danny Welbeck,37.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
736,2012-10-12,England,San Marino,England,Wayne Rooney,70.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
737,2012-10-12,England,San Marino,England,Danny Welbeck,72.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
738,2012-10-12,England,San Marino,England,Alex Oxlade-Chamberlain,77.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
739,2012-10-17,Poland,England,England,Wayne Rooney,31.0,False,False,1,1,FIFA World Cup qualification,Warsaw,Poland,False,,
740,2012-10-17,Poland,England,Poland,Kamil Glik,70.0,False,False,1,1,FIFA World Cup qualification,Warsaw,Poland,False,,
741,2013-03-22,San Marino,England,England,Alessandro Della Valle,12.0,True,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
742,2013-03-22,San Marino,England,England,Alex Oxlade-Chamberlain,29.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
743,2013-03-22,San Marino,England,England,Jermain Defoe,34.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
744,2013-03-22,San Marino,England,England,Ashley Young,39.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
745,2013-03-22,San Marino,England,England,Frank Lampard,42.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
746,2013-03-22,San Marino,England,England,Wayne Rooney,54.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
747,2013-03-22,San Marino,England,England,Daniel Sturridge,70.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
748,2013-03-22,San Marino,England,England,Jermain Defoe,77.0,False,False,0,8,FIFA World Cup qualification,Serravalle,San Marino,False,,
749,2013-03-26,Montenegro,England,England,Wayne Rooney,6.0,False,False,1,1,FIFA World Cup qualification,Podgorica,Montenegro,False,,
750,2013-03-26,Montenegro,England,Montenegro,Dejan Damjanović,76.0,False,False,1,1,FIFA World Cup qualification,Podgorica,Montenegro,False,,
751,2013-09-06,England,Moldova,England,Steven Gerrard,12.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
752,2013-09-06,England,Moldova,England,Rickie Lambert,26.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
753,2013-09-06,England,Moldova,England,Danny Welbeck,45.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
754,2013-09-06,England,Moldova,England,Danny Welbeck,50.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
755,2013-10-11,England,Montenegro,England,Wayne Rooney,48.0,False,False,4,1,FIFA World Cup qualification,London,England,False,,
756,2013-10-11,England,Montenegro,England,Branko Bošković,62.0,True,False,4,1,FIFA World Cup qualification,London,England,False,,
757,2013-10-11,England,Montenegro,Montenegro,Dejan Damjanović,71.0,False,False,4,1,FIFA World Cup qualification,London,England,False,,
758,2013-10-11,England,Montenegro,England,Andros Townsend,78.0,False,False,4,1,FIFA World Cup qualification,London,England,False,,
759,2013-10-11,England,Montenegro,England,Daniel Sturridge,90.0,False,True,4,1,FIFA World Cup qualification,London,England,False,,
760,2013-10-15,England,Poland,England,Wayne Rooney,41.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
761,2013-10-15,England,Poland,England,Steven Gerrard,88.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
762,2014-06-14,England,Italy,Italy,Claudio Marchisio,35.0,False,False,1,2,FIFA World Cup,Manaus,Brazil,True,,
763,2014-06-14,England,Italy,England,Daniel Sturridge,37.0,False,False,1,2,FIFA World Cup,Manaus,Brazil,True,,
764,2014-06-14,England,Italy,Italy,Mario Balotelli,50.0,False,False,1,2,FIFA World Cup,Manaus,Brazil,True,,
765,2014-06-19,Uruguay,England,Uruguay,Luis Suárez,39.0,False,False,2,1,FIFA World Cup,São Paulo,Brazil,True,,
766,2014-06-19,Uruguay,England,England,Wayne Rooney,75.0,False,False,2,1,FIFA World Cup,São Paulo,Brazil,True,,
767,2014-06-19,Uruguay,England,Uruguay,Luis Suárez,85.0,False,False,2,1,FIFA World Cup,São Paulo,Brazil,True,,
768,2014-09-08,Switzerland,England,England,Danny Welbeck,58.0,False,False,0,2,UEFA Euro qualification,Basel,Switzerland,False,,
769,2014-09-08,Switzerland,England,England,Danny Welbeck,90.0,False,False,0,2,UEFA Euro qualification,Basel,Switzerland,False,,
770,2014-10-09,England,San Marino,England,Phil Jagielka,25.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
771,2014-10-09,England,San Marino,England,Wayne Rooney,43.0,False,True,5,0,UEFA Euro qualification,London,England,False,,
772,2014-10-09,England,San Marino,England,Danny Welbeck,49.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
773,2014-10-09,England,San Marino,England,Andros Townsend,72.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
774,2014-10-09,England,San Marino,England,Alessandro Della Valle,78.0,True,False,5,0,UEFA Euro qualification,London,England,False,,
775,2014-10-12,Estonia,England,England,Wayne Rooney,74.0,False,False,0,1,UEFA Euro qualification,Tallinn,Estonia,False,,
776,2014-11-15,England,Slovenia,Slovenia,Jordan Henderson,58.0,True,False,3,1,UEFA Euro qualification,London,England,False,,
777,2014-11-15,England,Slovenia,England,Wayne Rooney,59.0,False,True,3,1,UEFA Euro qualification,London,England,False,,
778,2014-11-15,England,Slovenia,England,Danny Welbeck,66.0,False,False,3,1,UEFA Euro qualification,London,England,False,,
779,2014-11-15,England,Slovenia,England,Danny Welbeck,72.0,False,False,3,1,UEFA Euro qualification,London,England,False,,
780,2015-03-27,England,Lithuania,England,Wayne Rooney,6.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
781,2015-03-27,England,Lithuania,England,Danny Welbeck,45.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
782,2015-03-27,England,Lithuania,England,Raheem Sterling,58.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
783,2015-03-27,England,Lithuania,England,Harry Kane,73.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
784,2015-06-14,Slovenia,England,Slovenia,Milivoje Novaković,37.0,False,False,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,,
785,2015-06-14,Slovenia,England,England,Jack Wilshere,57.0,False,False,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,,
786,2015-06-14,Slovenia,England,England,Jack Wilshere,73.0,False,False,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,,
787,2015-06-14,Slovenia,England,Slovenia,Nejc Pečnik,84.0,False,False,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,,
788,2015-06-14,Slovenia,England,England,Wayne Rooney,86.0,False,False,2,3,UEFA Euro qualification,Ljubljana,Slovenia,False,,
789,2015-09-05,San Marino,England,England,Wayne Rooney,13.0,False,True,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
790,2015-09-05,San Marino,England,England,Cristian Brolli,30.0,True,False,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
791,2015-09-05,San Marino,England,England,Ross Barkley,46.0,False,False,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
792,2015-09-05,San Marino,England,England,Theo Walcott,68.0,False,False,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
793,2015-09-05,San Marino,England,England,Harry Kane,77.0,False,False,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
794,2015-09-05,San Marino,England,England,Theo Walcott,78.0,False,False,0,6,UEFA Euro qualification,Serravalle,San Marino,False,,
795,2015-09-08,England,Switzerland,England,Harry Kane,67.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
796,2015-09-08,England,Switzerland,England,Wayne Rooney,84.0,False,True,2,0,UEFA Euro qualification,London,England,False,,
797,2015-10-09,England,Estonia,England,Theo Walcott,45.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
798,2015-10-09,England,Estonia,England,Raheem Sterling,85.0,False,False,2,0,UEFA Euro qualification,London,England,False,,
799,2015-10-12,Lithuania,England,England,Ross Barkley,29.0,False,False,0,3,UEFA Euro qualification,Vilnius,Lithuania,False,,
800,2015-10-12,Lithuania,England,England,Giedrius Arlauskis,35.0,True,False,0,3,UEFA Euro qualification,Vilnius,Lithuania,False,,
801,2015-10-12,Lithuania,England,England,Alex Oxlade-Chamberlain,62.0,False,False,0,3,UEFA Euro qualification,Vilnius,Lithuania,False,,
802,2016-06-11,England,Russia,England,Eric Dier,73.0,False,False,1,1,UEFA Euro,Marseille,France,True,,
803,2016-06-11,England,Russia,Russia,Vasili Berezutski,90.0,False,False,1,1,UEFA Euro,Marseille,France,True,,
804,2016-06-16,England,Wales,Wales,Gareth Bale,42.0,False,False,2,1,UEFA Euro,Lens,France,True,,
805,2016-06-16,England,Wales,England,Jamie Vardy,56.0,False,False,2,1,UEFA Euro,Lens,France,True,,
806,2016-06-16,England,Wales,England,Daniel Sturridge,90.0,False,False,2,1,UEFA Euro,Lens,France,True,,
807,2016-06-27,England,Iceland,England,Wayne Rooney,4.0,False,True,1,2,UEFA Euro,Nice,France,True,,
808,2016-06-27,England,Iceland,Iceland,Ragnar Sigurðsson,6.0,False,False,1,2,UEFA Euro,Nice,France,True,,
809,2016-06-27,England,Iceland,Iceland,Kolbeinn Sigþórsson,18.0,False,False,1,2,UEFA Euro,Nice,France,True,,
810,2016-09-04,Slovakia,England,England,Adam Lallana,90.0,False,False,0,1,FIFA World Cup qualification,Trnava,Slovakia,False,,
811,2016-10-08,England,Malta,England,Daniel Sturridge,29.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
812,2016-10-08,England,Malta,England,Dele Alli,38.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
813,2016-11-11,England,Scotland,England,Daniel Sturridge,23.0,False,False,3,0,FIFA World Cup qualification,London,England,False,,
814,2016-11-11,England,Scotland,England,Adam Lallana,50.0,False,False,3,0,FIFA World Cup qualification,London,England,False,,
815,2016-11-11,England,Scotland,England,Gary Cahill,61.0,False,False,3,0,FIFA World Cup qualification,London,England,False,,
816,2017-03-26,England,Lithuania,England,Jermain Defoe,22.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
817,2017-03-26,England,Lithuania,England,Jamie Vardy,66.0,False,False,2,0,FIFA World Cup qualification,London,England,False,,
818,2017-06-10,Scotland,England,England,Alex Oxlade-Chamberlain,70.0,False,False,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,,
819,2017-06-10,Scotland,England,Scotland,Leigh Griffiths,87.0,False,False,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,,
820,2017-06-10,Scotland,England,Scotland,Leigh Griffiths,90.0,False,False,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,,
821,2017-06-10,Scotland,England,England,Harry Kane,90.0,False,False,2,2,FIFA World Cup qualification,Glasgow,Scotland,False,,
822,2017-09-01,Malta,England,England,Harry Kane,53.0,False,False,0,4,FIFA World Cup qualification,Attard,Malta,False,,
823,2017-09-01,Malta,England,England,Ryan Bertrand,86.0,False,False,0,4,FIFA World Cup qualification,Attard,Malta,False,,
824,2017-09-01,Malta,England,England,Harry Kane,90.0,False,False,0,4,FIFA World Cup qualification,Attard,Malta,False,,
825,2017-09-01,Malta,England,England,Danny Welbeck,90.0,False,False,0,4,FIFA World Cup qualification,Attard,Malta,False,,
826,2017-09-04,England,Slovakia,Slovakia,Stanislav Lobotka,3.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
827,2017-09-04,England,Slovakia,England,Eric Dier,37.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
828,2017-09-04,England,Slovakia,England,Marcus Rashford,59.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
829,2017-10-05,England,Slovenia,England,Harry Kane,90.0,False,False,1,0,FIFA World Cup qualification,London,England,False,,
830,2017-10-08,Lithuania,England,England,Harry Kane,27.0,False,True,0,1,FIFA World Cup qualification,Vilnius,Lithuania,False,,
831,2018-06-18,Tunisia,England,England,Harry Kane,11.0,False,False,1,2,FIFA World Cup,Volgograd,Russia,True,,
832,2018-06-18,Tunisia,England,Tunisia,Ferjani Sassi,35.0,False,True,1,2,FIFA World Cup,Volgograd,Russia,True,,
833,2018-06-18,Tunisia,England,England,Harry Kane,90.0,False,False,1,2,FIFA World Cup,Volgograd,Russia,True,,
834,2018-06-24,England,Panama,England,John Stones,8.0,False,False,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
835,2018-06-24,England,Panama,England,Harry Kane,22.0,False,True,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
836,2018-06-24,England,Panama,England,Jesse Lingard,36.0,False,False,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
837,2018-06-24,England,Panama,England,John Stones,40.0,False,False,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
838,2018-06-24,England,Panama,England,Harry Kane,45.0,False,True,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
839,2018-06-24,England,Panama,England,Harry Kane,62.0,False,False,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
840,2018-06-24,England,Panama,Panama,Felipe Baloy,78.0,False,False,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True,,
841,2018-06-28,England,Belgium,Belgium,Adnan Januzaj,51.0,False,False,0,1,FIFA World Cup,Kaliningrad,Russia,True,,
842,2018-07-03,Colombia,England,England,Harry Kane,57.0,False,True,1,1,FIFA World Cup,Moscow,Russia,True,England,Colombia
843,2018-07-03,Colombia,England,Colombia,Yerry Mina,90.0,False,False,1,1,FIFA World Cup,Moscow,Russia,True,England,Colombia
844,2018-07-07,Sweden,England,England,Harry Maguire,30.0,False,False,0,2,FIFA World Cup,Samara,Russia,True,,
845,2018-07-07,Sweden,England,England,Dele Alli,59.0,False,False,0,2,FIFA World Cup,Samara,Russia,True,,
846,2018-07-11,Croatia,England,England,Kieran Trippier,5.0,False,False,2,1,FIFA World Cup,Moscow,Russia,True,,
847,2018-07-11,Croatia,England,Croatia,Ivan Perišić,68.0,False,False,2,1,FIFA World Cup,Moscow,Russia,True,,
848,2018-07-11,Croatia,England,Croatia,Mario Mandžukić,109.0,False,False,2,1,FIFA World Cup,Moscow,Russia,True,,
849,2018-07-14,Belgium,England,Belgium,Thomas Meunier,4.0,False,False,2,0,FIFA World Cup,Saint Petersburg,Russia,True,,
850,2018-07-14,Belgium,England,Belgium,Eden Hazard,82.0,False,False,2,0,FIFA World Cup,Saint Petersburg,Russia,True,,
851,2019-03-22,England,Czech Republic,England,Raheem Sterling,24.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
852,2019-03-22,England,Czech Republic,England,Harry Kane,45.0,False,True,5,0,UEFA Euro qualification,London,England,False,,
853,2019-03-22,England,Czech Republic,England,Raheem Sterling,62.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
854,2019-03-22,England,Czech Republic,England,Raheem Sterling,68.0,False,False,5,0,UEFA Euro qualification,London,England,False,,
855,2019-03-22,England,Czech Republic,England,Tomáš Kalas,84.0,True,False,5,0,UEFA Euro qualification,London,England,False,,
856,2019-03-25,Montenegro,England,Montenegro,Marko Vešović,17.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
857,2019-03-25,Montenegro,England,England,Michael Keane,30.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
858,2019-03-25,Montenegro,England,England,Ross Barkley,39.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
859,2019-03-25,Montenegro,England,England,Ross Barkley,59.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
860,2019-03-25,Montenegro,England,England,Harry Kane,71.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
861,2019-03-25,Montenegro,England,England,Raheem Sterling,81.0,False,False,1,5,UEFA Euro qualification,Podgorica,Montenegro,False,,
862,2019-09-07,England,Bulgaria,England,Harry Kane,24.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
863,2019-09-07,England,Bulgaria,England,Harry Kane,50.0,False,True,4,0,UEFA Euro qualification,London,England,False,,
864,2019-09-07,England,Bulgaria,England,Raheem Sterling,55.0,False,False,4,0,UEFA Euro qualification,London,England,False,,
865,2019-09-07,England,Bulgaria,England,Harry Kane,73.0,False,True,4,0,UEFA Euro qualification,London,England,False,,
866,2019-09-10,England,Kosovo,Kosovo,Valon Berisha,1.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
867,2019-09-10,England,Kosovo,England,Raheem Sterling,8.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
868,2019-09-10,England,Kosovo,England,Harry Kane,19.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
869,2019-09-10,England,Kosovo,England,Mërgim Vojvoda,38.0,True,False,5,3,UEFA Euro qualification,London,England,False,,
870,2019-09-10,England,Kosovo,England,Jadon Sancho,44.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
871,2019-09-10,England,Kosovo,England,Jadon Sancho,45.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
872,2019-09-10,England,Kosovo,Kosovo,Valon Berisha,49.0,False,False,5,3,UEFA Euro qualification,London,England,False,,
873,2019-09-10,England,Kosovo,Kosovo,Vedat Muriqi,55.0,False,True,5,3,UEFA Euro qualification,London,England,False,,
874,2019-10-11,Czech Republic,England,England,Harry Kane,5.0,False,True,2,1,UEFA Euro qualification,Prague,Czech Republic,False,,
875,2019-10-11,Czech Republic,England,Czech Republic,Jakub Brabec,9.0,False,False,2,1,UEFA Euro qualification,Prague,Czech Republic,False,,
876,2019-10-11,Czech Republic,England,Czech Republic,Zdeněk Ondrášek,85.0,False,False,2,1,UEFA Euro qualification,Prague,Czech Republic,False,,
877,2019-10-14,Bulgaria,England,England,Marcus Rashford,7.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
878,2019-10-14,Bulgaria,England,England,Ross Barkley,20.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
879,2019-10-14,Bulgaria,England,England,Ross Barkley,32.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
880,2019-10-14,Bulgaria,England,England,Raheem Sterling,45.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
881,2019-10-14,Bulgaria,England,England,Raheem Sterling,69.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
882,2019-10-14,Bulgaria,England,England,Harry Kane,85.0,False,False,0,6,UEFA Euro qualification,Sofia,Bulgaria,False,,
883,2019-11-14,England,Montenegro,England,Alex Oxlade-Chamberlain,11.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
884,2019-11-14,England,Montenegro,England,Harry Kane,19.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
885,2019-11-14,England,Montenegro,England,Harry Kane,24.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
886,2019-11-14,England,Montenegro,England,Marcus Rashford,30.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
887,2019-11-14,England,Montenegro,England,Harry Kane,37.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
888,2019-11-14,England,Montenegro,England,Aleksandar Šofranac,66.0,True,False,7,0,UEFA Euro qualification,London,England,False,,
889,2019-11-14,England,Montenegro,England,Tammy Abraham,84.0,False,False,7,0,UEFA Euro qualification,London,England,False,,
890,2019-11-17,Kosovo,England,England,Harry Winks,32.0,False,False,0,4,UEFA Euro qualification,Pristina,Kosovo,False,,
891,2019-11-17,Kosovo,England,England,Harry Kane,79.0,False,False,0,4,UEFA Euro qualification,Pristina,Kosovo,False,,
892,2019-11-17,Kosovo,England,England,Marcus Rashford,83.0,False,False,0,4,UEFA Euro qualification,Pristina,Kosovo,False,,
893,2019-11-17,Kosovo,England,England,Mason Mount,90.0,False,False,0,4,UEFA Euro qualification,Pristina,Kosovo,False,,
894,2021-03-25,England,San Marino,England,James Ward-Prowse,14.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
895,2021-03-25,England,San Marino,England,Dominic Calvert-Lewin,21.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
896,2021-03-25,England,San Marino,England,Raheem Sterling,31.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
897,2021-03-25,England,San Marino,England,Dominic Calvert-Lewin,53.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
898,2021-03-25,England,San Marino,England,Ollie Watkins,83.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
899,2021-03-28,Albania,England,England,Harry Kane,38.0,False,False,0,2,FIFA World Cup qualification,Tirana,Albania,False,,
900,2021-03-28,Albania,England,England,Mason Mount,63.0,False,False,0,2,FIFA World Cup qualification,Tirana,Albania,False,,
901,2021-03-31,England,Poland,England,Harry Kane,19.0,False,True,2,1,FIFA World Cup qualification,London,England,False,,
902,2021-03-31,England,Poland,Poland,Jakub Moder,58.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
903,2021-03-31,England,Poland,England,Harry Maguire,85.0,False,False,2,1,FIFA World Cup qualification,London,England,False,,
904,2021-06-13,England,Croatia,England,Raheem Sterling,57.0,False,False,1,0,UEFA Euro,London,England,False,,
905,2021-06-22,England,Czech Republic,England,Raheem Sterling,12.0,False,False,1,0,UEFA Euro,London,England,False,,
906,2021-06-29,England,Germany,England,Raheem Sterling,75.0,False,False,2,0,UEFA Euro,London,England,False,,
907,2021-06-29,England,Germany,England,Harry Kane,86.0,False,False,2,0,UEFA Euro,London,England,False,,
908,2021-07-03,Ukraine,England,England,Harry Kane,4.0,False,False,0,4,UEFA Euro,Rome,Italy,True,,
909,2021-07-03,Ukraine,England,England,Harry Maguire,46.0,False,False,0,4,UEFA Euro,Rome,Italy,True,,
910,2021-07-03,Ukraine,England,England,Harry Kane,50.0,False,False,0,4,UEFA Euro,Rome,Italy,True,,
911,2021-07-03,Ukraine,England,England,Jordan Henderson,63.0,False,False,0,4,UEFA Euro,Rome,Italy,True,,
912,2021-07-07,England,Denmark,Denmark,Mikkel Damsgaard,30.0,False,False,2,1,UEFA Euro,London,England,False,,
913,2021-07-07,England,Denmark,England,Simon Kjær,39.0,True,False,2,1,UEFA Euro,London,England,False,,
914,2021-07-07,England,Denmark,England,Harry Kane,104.0,False,False,2,1,UEFA Euro,London,England,False,,
915,2021-07-11,England,Italy,England,Luke Shaw,2.0,False,False,1,1,UEFA Euro,London,England,False,Italy,Italy
916,2021-07-11,England,Italy,Italy,Leonardo Bonucci,67.0,False,False,1,1,UEFA Euro,London,England,False,Italy,Italy
917,2021-09-02,Hungary,England,England,Raheem Sterling,55.0,False,False,0,4,FIFA World Cup qualification,Budapest,Hungary,False,,
918,2021-09-02,Hungary,England,England,Harry Kane,63.0,False,False,0,4,FIFA World Cup qualification,Budapest,Hungary,False,,
919,2021-09-02,Hungary,England,England,Harry Maguire,69.0,False,False,0,4,FIFA World Cup qualification,Budapest,Hungary,False,,
920,2021-09-02,Hungary,England,England,Declan Rice,87.0,False,False,0,4,FIFA World Cup qualification,Budapest,Hungary,False,,
921,2021-09-05,England,Andorra,England,Jesse Lingard,18.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
922,2021-09-05,England,Andorra,England,Harry Kane,72.0,False,True,4,0,FIFA World Cup qualification,London,England,False,,
923,2021-09-05,England,Andorra,England,Jesse Lingard,78.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
924,2021-09-05,England,Andorra,England,Bukayo Saka,85.0,False,False,4,0,FIFA World Cup qualification,London,England,False,,
925,2021-09-08,Poland,England,England,Harry Kane,72.0,False,False,1,1,FIFA World Cup qualification,Warsaw,Poland,False,,
926,2021-09-08,Poland,England,Poland,Damian Szymański,90.0,False,False,1,1,FIFA World Cup qualification,Warsaw,Poland,False,,
927,2021-10-09,Andorra,England,England,Ben Chilwell,17.0,False,False,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,,
928,2021-10-09,Andorra,England,England,Bukayo Saka,40.0,False,False,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,,
929,2021-10-09,Andorra,England,England,Tammy Abraham,59.0,False,False,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,,
930,2021-10-09,Andorra,England,England,James Ward-Prowse,79.0,False,False,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,,
931,2021-10-09,Andorra,England,England,Jack Grealish,86.0,False,False,0,5,FIFA World Cup qualification,Andorra la Vella,Andorra,False,,
932,2021-10-12,England,Hungary,Hungary,Roland Sallai,24.0,False,True,1,1,FIFA World Cup qualification,London,England,False,,
933,2021-10-12,England,Hungary,England,John Stones,37.0,False,False,1,1,FIFA World Cup qualification,London,England,False,,
934,2021-11-12,England,Albania,England,Harry Maguire,9.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
935,2021-11-12,England,Albania,England,Harry Kane,18.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
936,2021-11-12,England,Albania,England,Jordan Henderson,28.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
937,2021-11-12,England,Albania,England,Harry Kane,33.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
938,2021-11-12,England,Albania,England,Harry Kane,45.0,False,False,5,0,FIFA World Cup qualification,London,England,False,,
939,2021-11-15,San Marino,England,England,Harry Maguire,6.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
940,2021-11-15,San Marino,England,England,Filippo Fabbri,15.0,True,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
941,2021-11-15,San Marino,England,England,Harry Kane,27.0,False,True,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
942,2021-11-15,San Marino,England,England,Harry Kane,32.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
943,2021-11-15,San Marino,England,England,Harry Kane,39.0,False,True,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
944,2021-11-15,San Marino,England,England,Harry Kane,42.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
945,2021-11-15,San Marino,England,England,Emile Smith Rowe,58.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
946,2021-11-15,San Marino,England,England,Tyrone Mings,69.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
947,2021-11-15,San Marino,England,England,Tammy Abraham,78.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
948,2021-11-15,San Marino,England,England,Bukayo Saka,79.0,False,False,0,10,FIFA World Cup qualification,Serravalle,San Marino,False,,
949,2022-11-21,England,Iran,England,Jude Bellingham,35.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
950,2022-11-21,England,Iran,England,Bukayo Saka,43.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
951,2022-11-21,England,Iran,England,Raheem Sterling,45.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
952,2022-11-21,England,Iran,England,Bukayo Saka,62.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
953,2022-11-21,England,Iran,Iran,Mehdi Taremi,65.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
954,2022-11-21,England,Iran,England,Marcus Rashford,71.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
955,2022-11-21,England,Iran,England,Jack Grealish,90.0,False,False,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
956,2022-11-21,England,Iran,Iran,Mehdi Taremi,90.0,False,True,6,2,FIFA World Cup,Al Rayyan,Qatar,True,,
957,2022-11-29,Wales,England,England,Marcus Rashford,50.0,False,False,0,3,FIFA World Cup,Al Rayyan,Qatar,True,,
